,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0,"""Fecha""","""SF45422""","""SF45438""","""SF45439""","""SF45470""","""SF45423""","""SF45440""","""SF45441""","""SF45471""","""SF45424""","""SF45442""","""SF45443""","""SF45472""","""SF45425""","""SF45444""","""SF45445""","""SF45473""","""SF45426""","""SF45446""","""SF45447""","""SF45474""","""SF59767""","""SF59773""","""SF59774""","""SF59770""","""SF59768""","""SF59775""","""SF59776""","""SF59771""","""SF59769""","""SF59777""","""SF59778""","""SF59772""","""SF45427""","""SF45448""","""SF45449""","""SF45475""","""SF45428""","""SF45450""","""SF45451""","""SF45476""","""SF45429""","""SF45452""","""SF45453""","""SF45477""","""SF45430""","""SF45454""","""SF45455""","""SF45478""","""SF45431""","""SF45456""","""SF45457""","""SF45479""","""SF60720""","""SF60721""","""SF60722""","""SF60723""","""SF61784""","""SF61785""","""SF61786""","""SF61787""","""SF45432""","""SF45458""","""SF45459""","""SF45480""","""SF50761""","""SF50765""","""SF50766""","""SF50763""","""SF50762""","""SF50767""","""SF50768""","""SF50764""","""SF64846""","""SF64847""","""SF64848""","""SF64849""","""SF108413""","""SF108414""","""SF108415""","""SF108416""","""SF45433""","""SF45460""","""SF45461""","""SF45481""","""SF66800""","""SF66801""","""SF66802""","""SF66803""","""SF161926""","""SF161928""","""SF161930""","""SF161932""","""SF45435""","""SF45464""","""SF45465""","""SF45483""","""SF66804""","""SF66805""","""SF66806""","""SF66807""","""SF161927""","""SF161929""","""SF161931""","""SF161933""","""SF45434""","""SF45462""","""SF45463""","""SF45482""","""SF165596""","""SF165598""","""SF165600""","""SF165602""","""SF165597""","""SF165599""","""SF165601""","""SF165603""","""SF45436""","""SF45466""","""SF45467""","""SF45484""","""SF45437""","""SF45468""","""SF45469""","""SF45485""","""SF46617""","""SF46618""","""SF46619""","""SF46620"""
104,03/06/2015,22.000000,9.981766,9.981766,2.989196,85.000000,9.927770,9.927770,3.081410,176.000000,9.845758,9.845758,3.204375,358.000000,9.659938,9.659938,3.540000,N/E,N/E,N/E,N/E,309.000000,99.881333,100.108453,3.000000,N/E,N/E,N/E,N/E,1765.000000,98.880584,99.113156,3.000000,1289.000000,111.247378,115.190434,8.500000,1652.000000,98.462708,100.782152,5.000000,N/E,N/E,N/E,N/E,3473.000000,127.860020,132.498909,10.000000,7113.000000,111.220080,114.815219,7.750000,10025.000000,111.119242,114.714381,7.750000,925.000000,559.801893,568.381858,3.500000,3837.000000,603.498288,614.529671,4.500000,N/E,N/E,N/E,N/E,11481.000000,570.850754,580.656428,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2472.000000,99.774015,100.491793,3.400000,995,99.4173,99.5264,3.02,1660,98.9750,99.5692,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
105,04/06/2015,28.000000,9.976334,9.976334,3.049990,91.000000,9.922252,9.922252,3.099846,175.000000,9.846640,9.846640,3.203970,357.000000,9.662654,9.662654,3.520574,N/E,N/E,N/E,N/E,308.000000,99.882581,99.882581,0.000000,N/E,N/E,N/E,N/E,1764.000000,98.883411,98.883411,0.000000,1288.000000,111.300038,115.266705,8.500000,1651.000000,98.623732,100.957065,5.000000,N/E,N/E,N/E,N/E,3472.000000,127.857747,132.524414,10.000000,7112.000000,111.488984,115.105651,7.750000,10024.000000,111.108560,114.725227,7.750000,924.000000,560.430075,569.058550,3.500000,3836.000000,604.027697,615.121451,4.500000,N/E,N/E,N/E,N/E,11480.000000,568.964448,578.825563,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2471.000000,99.775481,100.502703,3.400000,994,99.4180,99.5355,3.02,1659,98.9685,99.5713,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
106,05/06/2015,27.000000,9.977157,9.977157,3.052707,90.000000,9.922850,9.922850,3.109994,174.000000,9.847057,9.847057,3.213486,356.000000,9.658581,9.658581,3.574595,N/E,N/E,N/E,N/E,307.000000,99.883340,99.891840,3.060000,N/E,N/E,N/E,N/E,1763.000000,98.891022,98.899522,3.060000,1287.000000,110.947442,114.937720,8.500000,1650.000000,98.037521,100.384743,5.000000,N/E,N/E,N/E,N/E,3471.000000,126.587268,131.281712,10.000000,7111.000000,109.768554,113.406748,7.750000,10023.000000,109.483503,113.121697,7.750000,923.000000,558.941220,567.618170,3.500000,3835.000000,598.830999,609.987078,4.500000,N/E,N/E,N/E,N/E,11479.000000,558.655787,568.572301,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2470.000000,99.774471,100.511138,3.400000,993,99.4182,99.5440,3.02,1658,98.9787,99.5901,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
107,08/06/2015,24.000000,9.979602,9.979602,3.065954,87.000000,9.925433,9.925433,3.108712,171.000000,9.849811,9.849811,3.210086,353.000000,9.661683,9.661683,3.571074,N/E,N/E,N/E,N/E,304.000000,99.884277,99.918277,3.060000,N/E,N/E,N/E,N/E,1760.000000,98.892763,98.926763,3.060000,1284.000000,111.162533,115.223644,8.500000,1647.000000,98.233814,100.622703,5.000000,N/E,N/E,N/E,N/E,3468.000000,126.908461,131.686239,10.000000,7108.000000,110.316541,114.019319,7.750000,10020.000000,110.350392,114.053170,7.750000,920.000000,558.557781,567.379961,3.500000,3832.000000,597.065631,608.408433,4.500000,N/E,N/E,N/E,N/E,11476.000000,558.033739,568.116230,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2467.000000,99.768022,100.533022,3.400000,990,99.4202,99.5712,3.02,1655,98.9756,99.6128,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
108,09/06/2015,23.000000,9.981103,9.981103,2.963391,86.000000,9.926160,9.926160,3.113970,170.000000,9.849432,9.849432,3.237241,352.000000,9.663740,9.663740,3.558687,N/E,N/E,N/E,N/E,303.000000,99.884445,99.926945,3.060000,N/E,N/E,N/E,N/E,1759.000000,98.915157,98.957657,3.060000,1283.000000,111.359847,115.444569,8.500000,1646.000000,98.465038,100.867816,5.000000,N/E,N/E,N/E,N/E,3467.000000,126.856215,131.661771,10.000000,7107.000000,110.553247,114.277553,7.750000,10019.000000,110.440380,114.164686,7.750000,919.000000,559.425104,568.295629,3.500000,3831.000000,598.051575,609.456535,4.500000,N/E,N/E,N/E,N/E,11475.000000,562.996736,573.134478,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2466.000000,99.771690,100.546134,3.400000,989,99.4256,99.5850,3.02,1654,98.9713,99.6171,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
109,10/06/2015,22.000000,9.981798,9.981798,2.983940,85.000000,9.926892,9.926892,3.119142,169.000000,9.850999,9.850999,3.221994,351.000000,9.664241,9.664241,3.563324,N/E,N/E,N/E,N/E,302.000000,99.884994,99.935994,3.060000,N/E,N/E,N/E,N/E,1758.000000,98.921111,98.972111,3.060000,1282.000000,111.321785,115.430118,8.500000,1645.000000,98.441809,100.858476,5.000000,N/E,N/E,N/E,N/E,3466.000000,126.734171,131.567504,10.000000,7106.000000,110.355679,114.101512,7.750000,10018.000000,110.455448,114.201281,7.750000,918.000000,559.199940,568.118774,3.500000,3830.000000,597.760915,609.227987,4.500000,N/E,N/E,N/E,N/E,11474.000000,560.777230,570.970183,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2465.000000,99.725337,100.509226,3.400000,988,99.4345,99.6023,3.02,1653,98.9788,99.6333,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
110,11/06/2015,28.000000,9.977108,9.977108,2.950010,91.000000,9.921502,9.921502,3.129985,182.000000,9.838840,9.838840,3.239996,350.000000,9.667284,9.667284,3.540003,N/E,N/E,N/E,N/E,301.000000,99.840214,99.899908,3.070000,N/E,N/E,N/E,N/E,1813.000000,98.898159,98.957853,3.070000,1281.000000,112.782765,116.914709,8.500000,1644.000000,97.905968,100.336524,5.000000,N/E,N/E,N/E,N/E,3465.000000,125.205638,130.066749,10.000000,7105.000000,111.193462,114.960823,7.750000,10017.000000,110.947548,114.714909,7.750000,917.000000,567.180667,576.151012,3.500000,3829.000000,595.911621,607.444922,4.500000,N/E,N/E,N/E,N/E,11473.000000,580.885763,591.137586,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2464.000000,99.187291,99.980624,3.400000,987,99.4548,99.6310,3.02,1652,98.7349,99.3979,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
111,12/06/2015,27.000000,9.977869,9.977869,2.957345,90.000000,9.922473,9.922473,3.125310,181.000000,9.839711,9.839711,3.240002,349.000000,9.668280,9.668280,3.539154,N/E,N/E,N/E,N/E,300.000000,99.886551,99.954551,3.060000,N/E,N/E,N/E,N/E,1812.000000,98.908201,98.976201,3.060000,1280.000000,111.476198,115.631754,8.500000,1643.000000,98.637663,101.082107,5.000000,N/E,N/E,N/E,N/E,3464.000000,127.297408,132.186297,10.000000,7104.000000,111.153063,114.941952,7.750000,10016.000000,111.253285,115.042174,7.750000,916.000000,559.597776,568.619635,3.500000,3828.000000,601.216044,612.815577,4.500000,N/E,N/E,N/E,N/E,11472.000000,571.325740,581.636436,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2463.000000,99.765149,100.567927,3.400000,986,99.4421,99.6267,3.02,1651,98.9827,99.6544,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
112,15/06/2015,24.000000,9.980216,9.980216,2.973483,87.000000,9.924832,9.924832,3.133957,178.000000,9.841951,9.841951,3.247828,346.000000,9.669164,9.669164,3.560002,N/E,N/E,N/E,N/E,297.000000,99.887499,99.980693,3.050000,N/E,N/E,N/E,N/E,1809.000000,98.910026,99.003220,3.050000,1277.000000,111.385015,115.611404,8.500000,1640.000000,98.645033,101.131144,5.000000,N/E,N/E,N/E,N/E,3461.000000,127.464764,132.436986,10.000000,7101.000000,111.038283,114.891755,7.750000,10013.000000,111.126381,114.979853,7.750000,913.000000,558.996882,568.173299,3.500000,3825.000000,599.875774,611.674024,4.500000,N/E,N/E,N/E,N/E,11469.000000,568.606468,579.093802,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2460.000000,99.764197,100.595308,3.400000,983,99.4439,99.6536,3.02,1648,98.9847,99.6822,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
113,16/06/2015,23.000000,9.981411,9.981411,2.915001,86.000000,9.925665,9.925665,3.135002,177.000000,9.842245,9.842245,3.260004,345.000000,9.670895,9.670895,3.551004,N/E,N/E,N/E,N/E,296.000000,99.850042,99.951709,3.050000,N/E,N/E,N/E,N/E,1808.000000,98.932642,99.034309,3.050000,1276.000000,108.335859,112.585859,8.500000,1639.000000,96.783858,99.283858,5.000000,N/E,N/E,N/E,N/E,3460.000000,129.514192,134.514192,10.000000,7100.000000,108.982777,112.857777,7.750000,10012.000000,109.142125,113.017125,7.750000,912.000000,561.474161,570.702104,3.500000,3824.000000,590.395413,602.259911,4.500000,N/E,N/E,N/E,N/E,11468.000000,562.365953,572.912173,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2459.000000,100.092964,100.933520,3.400000,982,99.5223,99.7404,3.02,1647,99.5736,100.2797,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
114,17/06/2015,22.000000,9.982177,9.982177,2.921698,85.000000,9.926639,9.926639,3.130016,176.000000,9.843660,9.843660,3.248653,344.000000,9.672867,9.672867,3.539266,N/E,N/E,N/E,N/E,295.000000,99.888675,99.999175,3.060000,N/E,N/E,N/E,N/E,1807.000000,98.912791,99.023291,3.060000,1275.000000,111.438300,115.726440,8.500000,1638.000000,98.790493,101.305722,5.000000,N/E,N/E,N/E,N/E,3459.000000,127.617624,132.667023,10.000000,7099.000000,111.162899,115.078065,7.750000,10011.000000,111.123564,115.037683,7.750000,911.000000,559.234028,568.542044,3.500000,3823.000000,599.743332,611.704741,4.500000,N/E,N/E,N/E,N/E,11467.000000,568.778805,579.414015,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2458.000000,99.824917,100.674917,3.400000,981,99.4460,99.6752,3.02,1646,98.9798,99.6945,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
115,18/06/2015,28.000000,9.977202,9.977202,2.937869,91.000000,9.922052,9.922052,3.107882,175.000000,9.846477,9.846477,3.207429,343.000000,9.679448,9.679448,3.475812,N/E,N/E,N/E,N/E,294.000000,99.891896,100.010896,3.060000,N/E,N/E,N/E,N/E,1806.000000,98.893983,99.012983,3.060000,1274.000000,111.669037,111.669037,8.500000,1637.000000,99.033295,99.033295,5.000000,N/E,N/E,N/E,N/E,3458.000000,128.117592,128.117592,10.000000,7098.000000,111.745011,111.745011,7.750000,10010.000000,111.799239,111.799239,7.750000,910.000000,559.402073,559.402073,3.500000,3822.000000,602.926206,602.926206,4.500000,N/E,N/E,N/E,N/E,11466.000000,576.783866,576.783866,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2457.000000,99.826969,100.686413,3.400000,980,99.4485,99.4485,3.14,1645,98.9805,99.7038,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
116,19/06/2015,27.000000,9.978118,9.978118,2.923998,90.000000,9.923342,9.923342,3.090007,174.000000,9.847005,9.847005,3.214595,342.000000,9.682674,9.682674,3.449743,N/E,N/E,N/E,N/E,293.000000,99.892287,100.019787,3.060000,N/E,N/E,N/E,N/E,1805.000000,98.893919,99.021419,3.060000,1273.000000,111.745216,111.768827,8.500000,1636.000000,99.247194,99.261083,5.000000,N/E,N/E,N/E,N/E,3457.000000,128.444028,128.471806,10.000000,7097.000000,112.208580,112.230108,7.750000,10009.000000,112.421736,112.443264,7.750000,909.000000,559.704772,559.756043,3.500000,3821.000000,604.981684,605.047603,4.500000,N/E,N/E,N/E,N/E,11465.000000,578.843093,578.901688,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2456.000000,99.836538,100.705427,3.400000,979,99.4581,99.4668,3.14,1644,98.9812,99.7131,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
117,22/06/2015,24.000000,9.980567,9.980567,2.920626,87.000000,9.925879,9.925879,3.089979,171.000000,9.849812,9.849812,3.210064,339.000000,9.683581,9.683581,3.469999,N/E,N/E,N/E,N/E,290.000000,99.893385,100.046885,3.070000,N/E,N/E,N/E,N/E,1802.000000,98.897226,99.050726,3.070000,1270.000000,111.635285,111.729729,8.500000,1633.000000,99.123493,99.179049,5.000000,N/E,N/E,N/E,N/E,3454.000000,128.014877,128.125988,10.000000,7094.000000,111.442596,111.528707,7.750000,10006.000000,111.562058,111.648169,7.750000,N/E,N/E,N/E,N/E,3818.000000,602.564280,602.827980,4.500000,N/E,N/E,N/E,N/E,11462.000000,574.569367,574.803767,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2453.000000,99.839823,100.737045,3.400000,976,99.4602,99.4950,3.14,1641,98.9831,99.7409,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
118,23/06/2015,23.000000,9.981162,9.981162,2.954121,86.000000,9.926374,9.926374,3.104879,170.000000,9.849773,9.849773,3.229798,338.000000,9.682576,9.682576,3.491682,N/E,N/E,N/E,N/E,289.000000,99.893703,100.055731,3.070000,N/E,N/E,N/E,N/E,1801.000000,98.898907,99.060935,3.070000,1269.000000,111.662715,111.780771,8.500000,1632.000000,99.002865,99.072309,5.000000,N/E,N/E,N/E,N/E,3453.000000,127.846331,127.985220,10.000000,7093.000000,111.040019,111.147658,7.750000,10005.000000,111.236273,111.343912,7.750000,N/E,N/E,N/E,N/E,3817.000000,600.830848,601.160483,4.500000,N/E,N/E,N/E,N/E,11461.000000,576.692790,576.985798,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2452.000000,99.834828,100.741495,3.400000,975,99.4634,99.5071,3.14,1640,98.9833,99.7497,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
119,24/06/2015,22.000000,9.981782,9.981782,2.986568,85.000000,9.927337,9.927337,3.100017,169.000000,9.851090,9.851090,3.219996,337.000000,9.681950,9.681950,3.509176,N/E,N/E,N/E,N/E,288.000000,99.894031,100.064587,3.070000,N/E,N/E,N/E,N/E,1800.000000,98.900069,99.070625,3.070000,1268.000000,111.754005,111.895672,8.500000,1631.000000,99.078203,99.161536,5.000000,N/E,N/E,N/E,N/E,3452.000000,128.074215,128.240882,10.000000,7092.000000,111.295057,111.424224,7.750000,10004.000000,111.380082,111.509249,7.750000,N/E,N/E,N/E,N/E,3816.000000,603.498142,603.893715,4.500000,N/E,N/E,N/E,N/E,11460.000000,576.433148,576.784768,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2451.000000,99.844456,100.760567,3.400000,974,99.4638,99.5161,3.14,1639,98.9904,99.7731,3.10,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
120,25/06/2015,28.000000,9.976679,9.976679,3.005423,91.000000,9.922080,9.922080,3.106757,182.000000,9.838651,9.838651,3.243858,364.000000,9.657415,9.657415,3.508396,N/E,N/E,N/E,N/E,287.000000,99.893006,100.072089,3.070000,N/E,N/E,N/E,N/E,1799.000000,98.902731,99.081814,3.070000,1267.000000,111.744037,111.909315,8.500000,1630.000000,99.143007,99.240229,5.000000,N/E,N/E,N/E,N/E,3451.000000,127.917966,128.112410,10.000000,7091.000000,111.048588,111.199282,7.750000,10003.000000,110.984978,111.135672,7.750000,N/E,N/E,N/E,N/E,3815.000000,602.923701,603.385215,4.500000,N/E,N/E,N/E,N/E,11459.000000,573.546039,573.956274,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2450.000000,99.846399,100.771955,3.400000,973,99.4739,99.5350,3.14,1638,99.0974,99.0974,3.11,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
121,26/06/2015,27.000000,9.977689,9.977689,2.981452,90.000000,9.922765,9.922765,3.113447,181.000000,9.839711,9.839711,3.240002,363.000000,9.657233,9.657233,3.519996,N/E,N/E,N/E,N/E,286.000000,99.897906,100.085517,3.070000,N/E,N/E,N/E,N/E,1798.000000,98.968311,99.155922,3.070000,1266.000000,111.459850,111.648739,8.500000,1629.000000,98.927121,99.038232,5.000000,N/E,N/E,N/E,N/E,3450.000000,127.481777,127.703999,10.000000,7090.000000,110.643619,110.815841,7.750000,10002.000000,110.465005,110.637227,7.750000,N/E,N/E,N/E,N/E,3814.000000,601.014760,601.542251,4.500000,N/E,N/E,N/E,N/E,11458.000000,568.383228,568.852109,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2449.000000,99.843837,100.778837,3.400000,972,99.4835,99.5532,3.14,1637,99.0995,99.1081,3.11,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
122,29/06/2015,24.000000,9.980279,9.980279,2.963995,87.000000,9.925498,9.925498,3.105982,178.000000,9.842470,9.842470,3.236992,360.000000,9.659036,9.659036,3.530000,N/E,N/E,N/E,N/E,283.000000,99.720238,99.933432,3.070000,N/E,N/E,N/E,N/E,1795.000000,99.014359,99.227553,3.070000,1263.000000,111.500008,111.759730,8.500000,1626.000000,99.324885,99.477663,5.000000,N/E,N/E,N/E,N/E,3447.000000,128.060088,128.365644,10.000000,7087.000000,111.633205,111.870011,7.750000,9999.000000,111.293401,111.530207,7.750000,N/E,N/E,N/E,N/E,3811.000000,603.284627,604.010119,4.500000,N/E,N/E,N/E,N/E,11455.000000,574.625792,575.270674,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2446.000000,99.827671,100.791004,3.400000,969,99.4376,99.5336,3.14,1634,99.0960,99.1306,3.11,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
123,30/06/2015,23.000000,9.981010,9.981010,2.978003,86.000000,9.926324,9.926324,3.107003,177.000000,9.841769,9.841769,3.269999,359.000000,9.660882,9.660882,3.519996,N/E,N/E,N/E,N/E,282.000000,99.902437,100.124159,3.070000,N/E,N/E,N/E,N/E,1794.000000,99.056384,99.278106,3.070000,1262.000000,111.519312,111.802645,8.500000,1625.000000,99.395645,99.562312,5.000000,N/E,N/E,N/E,N/E,3446.000000,128.224908,128.558241,10.000000,7086.000000,111.284656,111.542989,7.750000,9998.000000,111.364800,111.623133,7.750000,N/E,N/E,N/E,N/E,3810.000000,603.489955,604.281471,4.500000,N/E,N/E,N/E,N/E,11454.000000,572.325598,573.029168,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2445.000000,99.871818,100.844596,3.400000,968,99.4800,99.5847,3.14,1633,99.0809,99.1241,3.11,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
124,01/07/2015,22.000000,9.981457,9.981457,3.039946,85.000000,9.927327,9.927327,3.100447,176.000000,9.842821,9.842821,3.266365,358.000000,9.660836,9.660836,3.530324,N/E,N/E,N/E,N/E,281.000000,99.899725,100.133857,3.080000,N/E,N/E,N/E,N/E,1793.000000,98.980199,99.214689,3.080000,1261.000000,111.418973,111.725917,8.500000,1624.000000,99.002103,99.182659,5.000000,N/E,N/E,N/E,N/E,3445.000000,127.778160,128.139271,10.000000,7085.000000,110.753028,111.032889,7.750000,9997.000000,110.218298,110.498159,7.750000,N/E,N/E,N/E,N/E,3809.000000,601.349472,602.207023,4.500000,N/E,N/E,N/E,N/E,11453.000000,566.408974,567.171241,4.000000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,2444.000000,99.925219,100.907441,3.400000,967,99.4695,99.5829,3.14,1632,99.0537,99.1056,3.11,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
